airline_sentiment,text
0,@USAirways so far I've gotten six different answers
0,@USAirways Oh certainly. And now I have two $275 pending transactions on my bank account. Really happy that I was charged double.
0,"@USAirways what's going on? I've been hearing a not-friendly 'Please wait' on repeat while I'm on hold, being transferred to idk where..."
0,@USAirways The captain turned off the seat belt sign so people can get up and walk around.  That's not good.
0,@USAirways I'm sorry as well. It's been 24 hrs without my bag and I can't get a straight answers. I'm on call #6 for today.
0,@USAirways Ya'll need to work on your online checkout system. Two bank transactions for one ticket is bush league. Yell at your devs.
0,@USAirways I wish we were on our way. Now there's a problem w/de-icing.Three &amp; 1/2 hour delay so far &amp; sill not sure if we'll be taking off.
0,@USAirways if you could have ran your USExpress/PSA worth a damn I wouldn't be stuck in horrible CLT now.
0,@USAirways you run a piece of shit airline!!  Thanks for ruining AA
0,“@USAirways: @AnnetteNaif We appreciate the #shoutout for Roberto. DM confirmation code so we can forward ur kind words.” Confirmation code?
0,@USAirways Finally back on board.  Door was closed only to be reopened because we need fuel. You think someone wd have thought of it earlier
0,"@USAirways Secondary screenings, a piece of the plane missing... Anything you want to tell us?"
0,@USAirways  sitting on Tarmac in #PIT for 30 min. No announcement. Just sitting.
0,"@USAirways I appreciate that you actually monitor Twitter, so please  pass along my feedback. I've tried calling about 15 times in 4 days :("
0,@USAirways Cant help but be frustrated after an hour call with u ends up with a disconnection and no answers especially as div pref member.
0,@USAirways I don't think I've ever had a us airways flight that went smoothly.
0,@USAirways PLEASE improve your phone system! Going through multiple prompts &amp; menus just to be told to call back Late Flightr = MAJOR FAIL
0,"@USAirways once again your service leaves a lot to be desired. Flight 5141 here early, but short staffing means we wait on Tarmac...Thanks"
0,@USAirways the Late Flightr flight to Charleston is leaving before the flight scheduled earlier.  That's so wrong
0,"@USAirways. I'm delayed in Cha, will miss my connection in Charlotte for lga.  Not good"
0,@USAirways we did. It added about seven hours to our day... So far... Want to take odds on our bags being on the carousel in KC? #notcool
0,"@USAirways @MarciaVeronicaa she missed her uncle's funeral, and you ""hope"" they can find another flight. That's very considerate of you."
0,@USAirways My last flight was Cancelled Flightled and I'm very disappointed.
0,@USAirways just lost a faithful customer.
0,@USAirways  I have 3 times and no one has been able to help me out
1,@USAirways Marsha M. at Myrtle Beach is the greatest! She deserves all the respect and praise there is! #ThankYouForEverything
0,"@usairways. Seriously, attendants go AWOL for 60 mins.   Now flight further delayed.   Don't lite a match either http://t.co/mT8sPlm02v"
0,"@USAirways Joined Silver Preferred because I heard customer service was so great, pity I was misguided."
0,@USAirways it is just bad practice and I am disappointed that your airline was not prepared...honestly the last time I fly with you guys
0,@USAirways well this is about as worthless as your regular service.  A bunch of do nothings and idiots. #sucks
0,@USAirways ...these changes as well to Late Flightr find out that the flight I was scheduled for isn't ready
0,"@USAirways after 3 Cancelled Flightlations and a delay, causing me to miss connecting flight. Another night not being home. Thanks #pathetic"
0,"@USAirways that's understandable, my issue is with creating a new flight without the personnel to do it...I changed my plans to accommodate"
0,@USAirways  thanks! Now I just need to locate where my luggage is!
1,@USAirways we haven't departed yet so let's not get too high hopes.  But everything has been on schedule so far
0,"@USAirways Thanks for showing interest...3880 to Greenville, SC."
0,@USAirways your app sucks balls compared to @AmericanAir
0,@USAirways #USAirways So my flight was Late Flight getting into charlotte so i miss my connector to Phoenix thanks again last time I EVER FLY USAIR
0,"@USAirways ""admirals club"" at CLT has rude, and ignorant front desk staff...@AmericanAir you have fallen so far...THANKS DOUG PARKER!!!"
0,"@USAirways to CLT from JFK nasty planes, dirty seats &amp; floors, rude flight attendants- hopefully AA can get you cleaned up #disgusting #vile"
0,@USAirways I paid for my ticket on @PayPal on the 13th and it still says pending. Is that normal? I just want the money out of my account.
1,@USAirways ok thank you we were told ground delay due to snow.
0,@USAirways this made me have to Cancelled Flight my car reservation and it came out to more money...why did you reschedule a time without the crew?
0,"@USAirways my flight was Cancelled Flightled yesterday and moved to today, then while at my stop in DC my flight is delayed due to lack of crew US4485"
0,@USAirways no they dont.  I think I already said that.  No one responds.  Its an auto response.  Wait is this an auto response??????
1,@USAirways @AmericanAir First Class all the way!!💺✈️ Headed to @portlandjetport http://t.co/kDMq0jps02
0,@USAirways started trying to reach a real person over an hour ago still no luck
0,"@USAirways us2118
My wife in Boston says no snow right now."
0,@USAirways I tried to call your customer service line only to be kept in a que for over 45 mins...... please hold =we don't care
0,@USAirways you see now that is a lie.  They auto respond with insulting email. #sucks
1,@USAirways your pple did a great job w the madness however some of your systems need help. I appreciate the hard work &amp; the push to b better
1,@USAirways thanks for giving away my seat. Another fine job! http://t.co/r7ibqr4CYd
0,@USAirways @FAANews how can I be stuck on a plane due to snow in Boston when it's not actually snowing in Boston?  Usair flight 2218 #US2218
0,@USAirways I've been waiting for desk for 45 and on hold 36min and counting...photo of desk agent on phone not flattering.
1,@USAirways thanks.
0,@USAirways You have Cancelled Flighted our flights 5 times over the past 3 days...and the experience has been the worst...never again...
1,@USAirways thanks to Betty working gate at ILM and lovely gate agents here in CLT helping me get home 2 Phx tonight instead of tomorrow
0,@USAirways I realize the weather but day after day our flights keep getting Cancelled Flighted. Please prioritize ur passengers and help them
0,@USAirways how does that help me when I get no response from there??? #usairwayssucks
0,@USAirways @DRVRugby  team is back home but luggage all wet and partly damaged - Not happy! #blizzard
1,@USAirways surprisingly quick response time by you and them. Thanks!
0,@USAirways stop Cancelled Flighting flights over and over and not provide any real help to your customers. #strandedinnashville
0,@USAirways strikes again...lost bags. And two of them. #theworst
0,@USAirways had 2 Cancelled Flight my trip to LA bc weather @SouthwestAir was easy but US air is making me pay $200 to use the credit. Never again
0,@USAirways What's the point of a baggage claim ticket if they don't scan it  for tracking?
0,@USAirways No access to Dividend Miles and for a week the automated phone keeps telling me to call back Late Flightr. #FRUSTRATED #LivePersonPlease
0,@USAirways you can't even track my bag to see where it is. It's like it's disappeared.
0,@USAirways Can't get ahold of anyone to speak to about missing miles. It's been over a month since travel &amp; I've submitted twice online
0,"@USAirways I been sitting on this plane for 40 minutes, and they are saying another 15 minutes something about paper work. This sucks !!"
0,@USAirways is there gonna be a better day to call? I've called on 3 separate occasions the past couple of weeks and never get to a person.
0,@USAirways I spent more on the room &amp; transportation then I did the whole flight
0,@USAirways I ask for reimbursement maybe miles added to my account for my inconvenience and for the money that I had to spend
0,@USAirways I asked for some reimbursement something like miles added to my account and was told to call customer service
0,@USAirways only to come home a day Late Flight to find out you guys have lost my luggage
0,"@USAirways Doubt it. Gate 35x is a cluster, and every agent encounter I saw (including one with me) was outright rude. Just very put off."
0,@USAirways I have to spend more than the cost of the flight just to get a free room and transportation to and from the airport
0,@USAirways the voucher you give us for a hotel is useless you call the number they say no rooms available what do you expect me to do?
0,"@USAirways so mad I can't even believe  you guys Cancelled Flight my connecting flight after I leave the first stop, &amp; give me a useless hotel voucher"
0,"@USAirways Priorities should have been made. Considering a pending snow storm, why delay a flight for an hour &amp; a half? I'd like an answer."
